=VLOOKUP(IF($W$6="",L8,IF($W$6="O",O8,IF($W$6="R",R8,U8))),TPecap!$B$6:TPecap!$D$1666,1,TRUE)

67815  -> 9308.60

9308.6	67689	67845	9308.6



CONTENT	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>				ELEVATION		ELEVATION>>>>>>>		>>>>>>>	CONTENT
																		
70462	9310.3	70367	70527	0.059375	9310.36		9310.36	70367	70527	70463
                                        
GAGE	0	0.10																
9229.6	5048	5077	9229.6															
9229.7	5077	5106	9229.7															
9229.8	5106	5136	9229.8															
9229.9	5136	5165	9229.9															
9230.0	5165	5195	9230.0															
9230.1	5195	5224	9230.1															
9230.2	5224	5254	9230.2															
9230.3	5254	5284	9230.3															
9230.4	5284	5314	9230.4															
9230.5	5314	5343	9230.5															
9230.6	5343	5374	9230.6															
9230.7	5374	5404	9230.7															
9230.8	5404	5434	9230.8															
9230.9	5434	5464	9230.9															
9231.0	5464	5494	9231.0															
9231.1	5494	5525	9231.1															
9231.2	5525	5555	9231.2															
9231.3	5555	5586	9231.3															
9231.4	5586	5617	9231.4															
9231.5	5617	5647	9231.5															
9231.6	5647	5678	9231.6															
9231.7	5678	5709	9231.7															
9231.8	5709	5740	9231.8															
9231.9	5740	5771	9231.9															
9232.0	5771	5803	9232.0															
9232.1	5803	5834	9232.1															
9232.2	5834	5865	9232.2															
9232.3	5865	5897	9232.3															
9232.4	5897	5928	9232.4															
9232.5	5928	5960	9232.5															
9232.6	5960	5991	9232.6															
9232.7	5991	6023	9232.7															
9232.8	6023	6055	9232.8															
9232.9	6055	6087	9232.9															
9233.0	6087	6119	9233.0															
9233.1	6119	6151	9233.1															
9233.2	6151	6183	9233.2															
9233.3	6183	6215	9233.3															
9233.4	6215	6248	9233.4															
9233.5	6248	6280	9233.5															
9233.6	6280	6313	9233.6															
9233.7	6313	6345	9233.7															
9233.8	6345	6378	9233.8															
9233.9	6378	6411	9233.9															
9234.0	6411	6443	9234.0															
9234.1	6443	6476	9234.1															
9234.2	6476	6509	9234.2															
9234.3	6509	6542	9234.3															
9234.4	6542	6576	9234.4															
9234.5	6576	6609	9234.5															
9234.6	6609	6642	9234.6															
9234.7	6642	6675	9234.7															
9234.8	6675	6709	9234.8															
9234.9	6709	6743	9234.9															
9235.0	6743	6776	9235.0															
9235.1	6776	6810	9235.1															
9235.2	6810	6844	9235.2															
9235.3	6844	6878	9235.3															
9235.4	6878	6912	9235.4															
9235.5	6912	6946	9235.5															
9235.6	6946	6980	9235.6															
9235.7	6980	7014	9235.7															
9235.8	7014	7048	9235.8															
9235.9	7048	7083	9235.9															
9236.0	7083	7117	9236.0															
9236.1	7117	7152	9236.1															
9236.2	7152	7186	9236.2															
9236.3	7186	7221	9236.3															
9236.4	7221	7256	9236.4															
9236.5	7256	7291	9236.5															
9236.6	7291	7326	9236.6															
9236.7	7326	7361	9236.7															
9236.8	7361	7396	9236.8															
9236.9	7396	7431	9236.9															
9237.0	7431	7466	9237.0															
9237.1	7466	7502	9237.1															
9237.2	7502	7537	9237.2															
9237.3	7537	7573	9237.3															
9237.4	7573	7608	9237.4															
9237.5	7608	7644	9237.5															
9237.6	7644	7680	9237.6															
9237.7	7680	7715	9237.7															
9237.8	7715	7751	9237.8															
9237.9	7751	7787	9237.9															
9238.0	7787	7824	9238.0															
9238.1	7824	7860	9238.1															
9238.2	7860	7896	9238.2															
9238.3	7896	7932	9238.3															
9238.4	7932	7969	9238.4															
9238.5	7969	8005	9238.5															
9238.6	8005	8042	9238.6															
9238.7	8042	8079	9238.7															
9238.8	8079	8115	9238.8															
9238.9	8115	8152	9238.9															
9239.0	8152	8189	9239.0															
9239.1	8189	8226	9239.1															
9239.2	8226	8263	9239.2															
9239.3	8263	8300	9239.3															
9239.4	8300	8338	9239.4															
9239.5	8338	8375	9239.5															
9239.6	8375	8412	9239.6															
9239.7	8412	8450	9239.7															
9239.8	8450	8487	9239.8															
9239.9	8487	8525	9239.9															
9240.0	8525	8563	9240.0															
9240.1	8563	8601	9240.1															
9240.2	8601	8639	9240.2															
9240.3	8639	8677	9240.3															
9240.4	8677	8715	9240.4															
9240.5	8715	8753	9240.5															
9240.6	8753	8791	9240.6															
9240.7	8791	8830	9240.7															
9240.8	8830	8869	9240.8															
9240.9	8869	8907	9240.9															
9241.0	8907	8946	9241.0															
9241.1	8946	8985	9241.1															
9241.2	8985	9024	9241.2															
9241.3	9024	9063	9241.3															
9241.4	9063	9102	9241.4															
9241.5	9102	9142	9241.5															
9241.6	9142	9181	9241.6															
9241.7	9181	9220	9241.7															
9241.8	9220	9260	9241.8															
9241.9	9260	9300	9241.9															
9242.0	9300	9340	9242.0															
9242.1	9340	9380	9242.1															
9242.2	9380	9420	9242.2															
9242.3	9420	9460	9242.3															
9242.4	9460	9500	9242.4															
9242.5	9500	9540	9242.5															
9242.6	9540	9581	9242.6															
9242.7	9581	9621	9242.7															
9242.8	9621	9662	9242.8															
9242.9	9662	9703	9242.9															
9243.0	9703	9744	9243.0															
9243.1	9744	9785	9243.1															
9243.2	9785	9826	9243.2															
9243.3	9826	9867	9243.3															
9243.4	9867	9908	9243.4															
9243.5	9908	9950	9243.5															
9243.6	9950	9991	9243.6															
9243.7	9991	10033	9243.7															
9243.8	10033	10074	9243.8															
9243.9	10074	10116	9243.9															
9244.0	10116	10158	9244.0															
9244.1	10158	10200	9244.1															
9244.2	10200	10242	9244.2															
9244.3	10242	10284	9244.3															
9244.4	10284	10327	9244.4															
9244.5	10327	10369	9244.5															
9244.6	10369	10412	9244.6															
9244.7	10412	10454	9244.7															
9244.8	10454	10497	9244.8															
9244.9	10497	10540	9244.9															
9245.0	10540	10583	9245.0															
9245.1	10583	10626	9245.1															
9245.2	10626	10669	9245.2															
9245.3	10669	10712	9245.3															
9245.4	10712	10756	9245.4															
9245.5	10756	10799	9245.5															
9245.6	10799	10843	9245.6															
9245.7	10843	10887	9245.7															
9245.8	10887	10930	9245.8															
9245.9	10930	10974	9245.9															
9246.0	10974	11018	9246.0															
9246.1	11018	11062	9246.1															
9246.2	11062	11106	9246.2															
9246.3	11106	11151	9246.3															
9246.4	11151	11195	9246.4															
9246.5	11195	11240	9246.5															
9246.6	11240	11284	9246.6															
9246.7	11284	11329	9246.7															
9246.8	11329	11374	9246.8															
9246.9	11374	11419	9246.9															
9247.0	11419	11464	9247.0															
9247.1	11464	11509	9247.1															
9247.2	11509	11554	9247.2															
9247.3	11554	11600	9247.3															
9247.4	11600	11645	9247.4															
9247.5	11645	11691	9247.5															
9247.6	11691	11736	9247.6															
9247.7	11736	11782	9247.7															
9247.8	11782	11828	9247.8															
9247.9	11828	11874	9247.9															
9248.0	11874	11920	9248.0															
9248.1	11920	11966	9248.1															
9248.2	11966	12012	9248.2															
9248.3	12012	12059	9248.3															
9248.4	12059	12105	9248.4															
9248.5	12105	12152	9248.5															
9248.6	12152	12198	9248.6															
9248.7	12198	12245	9248.7															
9248.8	12245	12292	9248.8															
9248.9	12292	12339	9248.9															
9249.0	12339	12386	9249.0															
9249.1	12386	12434	9249.1															
9249.2	12434	12481	9249.2															
9249.3	12481	12528	9249.3															
9249.4	12528	12576	9249.4															
9249.5	12576	12623	9249.5															
9249.6	12623	12671	9249.6															
9249.7	12671	12719	9249.7															
9249.8	12719	12767	9249.8															
9249.9	12767	12815	9249.9															
9250.0	12815	12863	9250.0															
9250.1	12863	12911	9250.1															
9250.2	12911	12960	9250.2															
9250.3	12960	13008	9250.3															
9250.4	13008	13057	9250.4															
9250.5	13057	13106	9250.5															
9250.6	13106	13154	9250.6															
9250.7	13154	13203	9250.7															
9250.8	13203	13252	9250.8															
9250.9	13252	13301	9250.9															
9251.0	13301	13351	9251.0															
9251.1	13351	13400	9251.1															
9251.2	13400	13449	9251.2															
9251.3	13449	13499	9251.3															
9251.4	13499	13548	9251.4															
9251.5	13548	13598	9251.5															
9251.6	13598	13648	9251.6															
9251.7	13648	13698	9251.7															
9251.8	13698	13748	9251.8															
9251.9	13748	13798	9251.9															
9252.0	13798	13848	9252.0															
9252.1	13848	13899	9252.1															
9252.2	13899	13949	9252.2															
9252.3	13949	14000	9252.3															
9252.4	14000	14051	9252.4															
9252.5	14051	14101	9252.5															
9252.6	14101	14152	9252.6															
9252.7	14152	14203	9252.7															
9252.8	14203	14254	9252.8															
9252.9	14254	14306	9252.9															
9253.0	14306	14357	9253.0															
9253.1	14357	14408	9253.1															
9253.2	14408	14460	9253.2															
9253.3	14460	14512	9253.3															
9253.4	14512	14563	9253.4															
9253.5	14563	14615	9253.5															
9253.6	14615	14667	9253.6															
9253.7	14667	14719	9253.7															
9253.8	14719	14772	9253.8															
9253.9	14772	14824	9253.9															
9254.0	14824	14876	9254.0															
9254.1	14876	14929	9254.1															
9254.2	14929	14981	9254.2															
9254.3	14981	15034	9254.3															
9254.4	15034	15087	9254.4															
9254.5	15087	15140	9254.5															
9254.6	15140	15193	9254.6															
9254.7	15193	15246	9254.7															
9254.8	15246	15299	9254.8															
9254.9	15299	15353	9254.9															
9255.0	15353	15406	9255.0															
9255.1	15406	15460	9255.1															
9255.2	15460	15513	9255.2															
9255.3	15513	15567	9255.3															
9255.4	15567	15621	9255.4															
9255.5	15621	15675	9255.5															
9255.6	15675	15729	9255.6															
9255.7	15729	15783	9255.7															
9255.8	15783	15837	9255.8															
9255.9	15837	15892	9255.9															
9256.0	15892	15946	9256.0															
9256.1	15946	16001	9256.1															
9256.2	16001	16056	9256.2															
9256.3	16056	16110	9256.3															
9256.4	16110	16165	9256.4															
9256.5	16165	16220	9256.5															
9256.6	16220	16276	9256.6															
9256.7	16276	16331	9256.7															
9256.8	16331	16386	9256.8															
9256.9	16386	16442	9256.9															
9257.0	16442	16497	9257.0															
9257.1	16497	16553	9257.1															
9257.2	16553	16609	9257.2															
9257.3	16609	16665	9257.3															
9257.4	16665	16721	9257.4															
9257.5	16721	16777	9257.5															
9257.6	16777	16833	9257.6															
9257.7	16833	16889	9257.7															
9257.8	16889	16946	9257.8															
9257.9	16946	17002	9257.9															
9258.0	17002	17059	9258.0															
9258.1	17059	17116	9258.1															
9258.2	17116	17172	9258.2															
9258.3	17172	17229	9258.3															
9258.4	17229	17286	9258.4															
9258.5	17286	17344	9258.5															
9258.6	17344	17401	9258.6															
9258.7	17401	17458	9258.7															
9258.8	17458	17516	9258.8															
9258.9	17516	17573	9258.9															
9259.0	17573	17631	9259.0															
9259.1	17631	17689	9259.1															
9259.2	17689	17747	9259.2															
9259.3	17747	17805	9259.3															
9259.4	17805	17863	9259.4															
9259.5	17863	17921	9259.5															
9259.6	17921	17979	9259.6															
9259.7	17979	18038	9259.7															
9259.8	18038	18096	9259.8															
9259.9	18096	18155	9259.9															
9260.0	18155	18214	9260.0															
9260.1	18214	18273	9260.1															
9260.2	18273	18332	9260.2															
9260.3	18332	18391	9260.3															
9260.4	18391	18450	9260.4															
9260.5	18450	18510	9260.5															
9260.6	18510	18569	9260.6															
9260.7	18569	18629	9260.7															
9260.8	18629	18689	9260.8															
9260.9	18689	18749	9260.9															
9261.0	18749	18809	9261.0															
9261.1	18809	18870	9261.1															
9261.2	18870	18930	9261.2															
9261.3	18930	18991	9261.3															
9261.4	18991	19052	9261.4															
9261.5	19052	19113	9261.5															
9261.6	19113	19174	9261.6															
9261.7	19174	19235	9261.7															
9261.8	19235	19296	9261.8															
9261.9	19296	19358	9261.9															
9262.0	19358	19419	9262.0															
9262.1	19419	19481	9262.1															
9262.2	19481	19543	9262.2															
9262.3	19543	19605	9262.3															
9262.4	19605	19667	9262.4															
9262.5	19667	19730	9262.5															
9262.6	19730	19792	9262.6															
9262.7	19792	19855	9262.7															
9262.8	19855	19917	9262.8															
9262.9	19917	19980	9262.9															
9263.0	19980	20043	9263.0															
9263.1	20043	20107	9263.1															
9263.2	20107	20170	9263.2															
9263.3	20170	20233	9263.3															
9263.4	20233	20297	9263.4															
9263.5	20297	20361	9263.5															
9263.6	20361	20425	9263.6															
9263.7	20425	20489	9263.7															
9263.8	20489	20553	9263.8															
9263.9	20553	20617	9263.9															
9264.0	20617	20682	9264.0															
9264.1	20682	20747	9264.1															
9264.2	20747	20811	9264.2															
9264.3	20811	20876	9264.3															
9264.4	20876	20941	9264.4															
9264.5	20941	21006	9264.5															
9264.6	21006	21072	9264.6															
9264.7	21072	21137	9264.7															
9264.8	21137	21203	9264.8															
9264.9	21203	21269	9264.9															
9265.0	21269	21335	9265.0															
9265.1	21335	21401	9265.1															
9265.2	21401	21467	9265.2															
9265.3	21467	21533	9265.3															
9265.4	21533	21600	9265.4															
9265.5	21600	21666	9265.5															
9265.6	21666	21733	9265.6															
9265.7	21733	21800	9265.7															
9265.8	21800	21867	9265.8															
9265.9	21867	21934	9265.9															
9266.0	21934	22002	9266.0															
9266.1	22002	22069	9266.1															
9266.2	22069	22137	9266.2															
9266.3	22137	22205	9266.3															
9266.4	22205	22273	9266.4															
9266.5	22273	22341	9266.5															
9266.6	22341	22409	9266.6															
9266.7	22409	22477	9266.7															
9266.8	22477	22546	9266.8															
9266.9	22546	22614	9266.9															
9267.0	22614	22683	9267.0															
9267.1	22683	22752	9267.1															
9267.2	22752	22821	9267.2															
9267.3	22821	22890	9267.3															
9267.4	22890	22960	9267.4															
9267.5	22960	23029	9267.5															
9267.6	23029	23099	9267.6															
9267.7	23099	23169	9267.7															
9267.8	23169	23239	9267.8															
9267.9	23239	23309	9267.9															
9268.0	23309	23379	9268.0															
9268.1	23379	23449	9268.1															
9268.2	23449	23520	9268.2															
9268.3	23520	23590	9268.3															
9268.4	23590	23661	9268.4															
9268.5	23661	23732	9268.5															
9268.6	23732	23803	9268.6															
9268.7	23803	23874	9268.7															
9268.8	23874	23946	9268.8															
9268.9	23946	24017	9268.9															
9269.0	24017	24089	9269.0															
9269.1	24089	24161	9269.1															
9269.2	24161	24233	9269.2															
9269.3	24233	24305	9269.3															
9269.4	24305	24377	9269.4															
9269.5	24377	24449	9269.5															
9269.6	24449	24522	9269.6															
9269.7	24522	24594	9269.7															
9269.8	24594	24667	9269.8															
9269.9	24667	24740	9269.9															
9270.0	24740	24813	9270.0															
9270.1	24813	24886	9270.1															
9270.2	24886	24960	9270.2															
9270.3	24960	25033	9270.3															
9270.4	25033	25107	9270.4															
9270.5	25107	25181	9270.5															
9270.6	25181	25255	9270.6															
9270.7	25255	25329	9270.7															
9270.8	25329	25403	9270.8															
9270.9	25403	25478	9270.9															
9271.0	25478	25553	9271.0															
9271.1	25553	25627	9271.1															
9271.2	25627	25702	9271.2															
9271.3	25702	25777	9271.3															
9271.4	25777	25853	9271.4															
9271.5	25853	25928	9271.5															
9271.6	25928	26004	9271.6															
9271.7	26004	26080	9271.7															
9271.8	26080	26156	9271.8															
9271.9	26156	26232	9271.9															
9272.0	26232	26308	9272.0															
9272.1	26308	26384	9272.1															
9272.2	26384	26461	9272.2															
9272.3	26461	26538	9272.3															
9272.4	26538	26614	9272.4															
9272.5	26614	26691	9272.5															
9272.6	26691	26769	9272.6															
9272.7	26769	26846	9272.7															
9272.8	26846	26923	9272.8															
9272.9	26923	27001	9272.9															
9273.0	27001	27079	9273.0															
9273.1	27079	27157	9273.1															
9273.2	27157	27235	9273.2															
9273.3	27235	27313	9273.3															
9273.4	27313	27392	9273.4															
9273.5	27392	27470	9273.5															
9273.6	27470	27549	9273.6															
9273.7	27549	27628	9273.7															
9273.8	27628	27707	9273.8															
9273.9	27707	27786	9273.9															
9274.0	27786	27866	9274.0															
9274.1	27866	27945	9274.1															
9274.2	27945	28025	9274.2															
9274.3	28025	28105	9274.3															
9274.4	28105	28185	9274.4															
9274.5	28185	28265	9274.5															
9274.6	28265	28346	9274.6															
9274.7	28346	28426	9274.7															
9274.8	28426	28507	9274.8															
9274.9	28507	28587	9274.9															
9275.0	28587	28668	9275.0															
9275.1	28668	28750	9275.1															
9275.2	28750	28831	9275.2															
9275.3	28831	28912	9275.3															
9275.4	28912	28994	9275.4															
9275.5	28994	29076	9275.5															
9275.6	29076	29158	9275.6															
9275.7	29158	29240	9275.7															
9275.8	29240	29322	9275.8															
9275.9	29322	29404	9275.9															
9276.0	29404	29487	9276.0															
9276.1	29487	29570	9276.1															
9276.2	29570	29653	9276.2															
9276.3	29653	29736	9276.3															
9276.4	29736	29819	9276.4															
9276.5	29819	29902	9276.5															
9276.6	29902	29986	9276.6															
9276.7	29986	30069	9276.7															
9276.8	30069	30153	9276.8															
9276.9	30153	30237	9276.9															
9277.0	30237	30321	9277.0															
9277.1	30321	30406	9277.1															
9277.2	30406	30490	9277.2															
9277.3	30490	30575	9277.3															
9277.4	30575	30659	9277.4															
9277.5	30659	30744	9277.5															
9277.6	30744	30829	9277.6															
9277.7	30829	30915	9277.7															
9277.8	30915	31000	9277.8															
9277.9	31000	31086	9277.9															
9278.0	31086	31171	9278.0															
9278.1	31171	31257	9278.1															
9278.2	31257	31343	9278.2															
9278.3	31343	31429	9278.3															
9278.4	31429	31516	9278.4															
9278.5	31516	31602	9278.5															
9278.6	31602	31689	9278.6															
9278.7	31689	31776	9278.7															
9278.8	31776	31863	9278.8															
9278.9	31863	31950	9278.9															
9279.0	31950	32037	9279.0															
9279.1	32037	32125	9279.1															
9279.2	32125	32212	9279.2															
9279.3	32212	32300	9279.3															
9279.4	32300	32388	9279.4															
9279.5	32388	32476	9279.5															
9279.6	32476	32564	9279.6															
9279.7	32564	32653	9279.7															
9279.8	32653	32741	9279.8															
9279.9	32741	32830	9279.9															
9280.0	32830	32919	9280.0															
9280.1	32919	33008	9280.1															
9280.2	33008	33097	9280.2															
9280.3	33097	33187	9280.3															
9280.4	33187	33277	9280.4															
9280.5	33277	33367	9280.5															
9280.6	33367	33457	9280.6															
9280.7	33457	33547	9280.7															
9280.8	33547	33638	9280.8															
9280.9	33638	33729	9280.9															
9281.0	33729	33820	9281.0															
9281.1	33820	33911	9281.1															
9281.2	33911	34003	9281.2															
9281.3	34003	34095	9281.3															
9281.4	34095	34187	9281.4															
9281.5	34187	34279	9281.5															
9281.6	34279	34371	9281.6															
9281.7	34371	34464	9281.7															
9281.8	34464	34557	9281.8															
9281.9	34557	34650	9281.9															
9282.0	34650	34743	9282.0															
9282.1	34743	34837	9282.1															
9282.2	34837	34931	9282.2															
9282.3	34931	35025	9282.3															
9282.4	35025	35119	9282.4															
9282.5	35119	35213	9282.5															
9282.6	35213	35308	9282.6															
9282.7	35308	35403	9282.7															
9282.8	35403	35498	9282.8															
9282.9	35498	35593	9282.9															
9283.0	35593	35689	9283.0															
9283.1	35689	35784	9283.1															
9283.2	35784	35880	9283.2															
9283.3	35880	35976	9283.3															
9283.4	35976	36073	9283.4															
9283.5	36073	36169	9283.5															
9283.6	36169	36266	9283.6															
9283.7	36266	36363	9283.7															
9283.8	36363	36461	9283.8															
9283.9	36461	36558	9283.9															
9284.0	36558	36656	9284.0															
9284.1	36656	36754	9284.1															
9284.2	36754	36852	9284.2															
9284.3	36852	36950	9284.3															
9284.4	36950	37049	9284.4															
9284.5	37049	37148	9284.5															
9284.6	37148	37247	9284.6															
9284.7	37247	37346	9284.7															
9284.8	37346	37445	9284.8															
9284.9	37445	37545	9284.9															
9285.0	37545	37645	9285.0															
9285.1	37645	37745	9285.1															
9285.2	37745	37845	9285.2															
9285.3	37845	37946	9285.3															
9285.4	37946	38047	9285.4															
9285.5	38047	38148	9285.5															
9285.6	38148	38249	9285.6															
9285.7	38249	38350	9285.7															
9285.8	38350	38452	9285.8															
9285.9	38452	38554	9285.9															
9286.0	38554	38656	9286.0															
9286.1	38656	38758	9286.1															
9286.2	38758	38861	9286.2															
9286.3	38861	38964	9286.3															
9286.4	38964	39067	9286.4															
9286.5	39067	39170	9286.5															
9286.6	39170	39273	9286.6															
9286.7	39273	39377	9286.7															
9286.8	39377	39481	9286.8															
9286.9	39481	39585	9286.9															
9287.0	39585	39689	9287.0															
9287.1	39689	39794	9287.1															
9287.2	39794	39899	9287.2															
9287.3	39899	40004	9287.3															
9287.4	40004	40109	9287.4															
9287.5	40109	40214	9287.5															
9287.6	40214	40320	9287.6															
9287.7	40320	40426	9287.7															
9287.8	40426	40532	9287.8															
9287.9	40532	40638	9287.9															
9288.0	40638	40745	9288.0															
9288.1	40745	40851	9288.1															
9288.2	40851	40958	9288.2															
9288.3	40958	41065	9288.3															
9288.4	41065	41173	9288.4															
9288.5	41173	41280	9288.5															
9288.6	41280	41388	9288.6															
9288.7	41388	41496	9288.7															
9288.8	41496	41605	9288.8															
9288.9	41605	41713	9288.9															
9289.0	41713	41822	9289.0															
9289.1	41822	41931	9289.1															
9289.2	41931	42040	9289.2															
9289.3	42040	42149	9289.3															
9289.4	42149	42259	9289.4															
9289.5	42259	42369	9289.5															
9289.6	42369	42479	9289.6															
9289.7	42479	42589	9289.7															
9289.8	42589	42699	9289.8															
9289.9	42699	42810	9289.9															
9290.0	42810	42921	9290.0															
9290.1	42921	43032	9290.1															
9290.2	43032	43144	9290.2															
9290.3	43144	43255	9290.3															
9290.4	43255	43367	9290.4															
9290.5	43367	43479	9290.5															
9290.6	43479	43592	9290.6															
9290.7	43592	43704	9290.7															
9290.8	43704	43817	9290.8															
9290.9	43817	43931	9290.9															
9291.0	43931	44044	9291.0															
9291.1	44044	44158	9291.1															
9291.2	44158	44272	9291.2															
9291.3	44272	44386	9291.3															
9291.4	44386	44500	9291.4															
9291.5	44500	44615	9291.5															
9291.6	44615	44730	9291.6															
9291.7	44730	44845	9291.7															
9291.8	44845	44961	9291.8															
9291.9	44961	45076	9291.9															
9292.0	45076	45192	9292.0															
9292.1	45192	45309	9292.1															
9292.2	45309	45425	9292.2															
9292.3	45425	45542	9292.3															
9292.4	45542	45659	9292.4															
9292.5	45659	45776	9292.5															
9292.6	45776	45893	9292.6															
9292.7	45893	46011	9292.7															
9292.8	46011	46129	9292.8															
9292.9	46129	46247	9292.9															
9293.0	46247	46366	9293.0															
9293.1	46366	46485	9293.1															
9293.2	46485	46604	9293.2															
9293.3	46604	46723	9293.3															
9293.4	46723	46842	9293.4															
9293.5	46842	46962	9293.5															
9293.6	46962	47082	9293.6															
9293.7	47082	47202	9293.7															
9293.8	47202	47323	9293.8															
9293.9	47323	47444	9293.9															
9294.0	47444	47565	9294.0															
9294.1	47565	47686	9294.1															
9294.2	47686	47807	9294.2															
9294.3	47807	47929	9294.3															
9294.4	47929	48051	9294.4															
9294.5	48051	48173	9294.5															
9294.6	48173	48296	9294.6															
9294.7	48296	48419	9294.7															
9294.8	48419	48542	9294.8															
9294.9	48542	48665	9294.9															
9295.0	48665	48789	9295.0															
9295.1	48789	48912	9295.1															
9295.2	48912	49036	9295.2															
9295.3	49036	49161	9295.3															
9295.4	49161	49285	9295.4															
9295.5	49285	49410	9295.5															
9295.6	49410	49535	9295.6															
9295.7	49535	49660	9295.7															
9295.8	49660	49786	9295.8															
9295.9	49786	49912	9295.9															
9296.0	49912	50038	9296.0															
9296.1	50038	50164	9296.1															
9296.2	50164	50290	9296.2															
9296.3	50290	50417	9296.3															
9296.4	50417	50544	9296.4															
9296.5	50544	50672	9296.5															
9296.6	50672	50799	9296.6															
9296.7	50799	50927	9296.7															
9296.8	50927	51055	9296.8															
9296.9	51055	51183	9296.9															
9297.0	51183	51312	9297.0															
9297.1	51312	51441	9297.1															
9297.2	51441	51570	9297.2															
9297.3	51570	51699	9297.3															
9297.4	51699	51829	9297.4															
9297.5	51829	51959	9297.5															
9297.6	51959	52089	9297.6															
9297.7	52089	52219	9297.7															
9297.8	52219	52350	9297.8															
9297.9	52350	52480	9297.9															
9298.0	52480	52611	9298.0															
9298.1	52611	52743	9298.1															
9298.2	52743	52874	9298.2															
9298.3	52874	53006	9298.3															
9298.4	53006	53138	9298.4															
9298.5	53138	53271	9298.5															
9298.6	53271	53403	9298.6															
9298.7	53403	53536	9298.7															
9298.8	53536	53669	9298.8															
9298.9	53669	53803	9298.9															
9299.0	53803	53936	9299.0															
9299.1	53936	54070	9299.1															
9299.2	54070	54204	9299.2															
9299.3	54204	54339	9299.3															
9299.4	54339	54473	9299.4															
9299.5	54473	54608	9299.5															
9299.6	54608	54743	9299.6															
9299.7	54743	54879	9299.7															
9299.8	54879	55014	9299.8															
9299.9	55014	55150	9299.9															
9300.0	55150	55286	9300.0															
9300.1	55286	55422	9300.1															
9300.2	55422	55559	9300.2															
9300.3	55559	55696	9300.3															
9300.4	55696	55833	9300.4															
9300.5	55833	55970	9300.5															
9300.6	55970	56108	9300.6															
9300.7	56108	56245	9300.7															
9300.8	56245	56383	9300.8															
9300.9	56383	56521	9300.9															
9301.0	56521	56660	9301.0															
9301.1	56660	56798	9301.1															
9301.2	56798	56937	9301.2															
9301.3	56937	57076	9301.3															
9301.4	57076	57216	9301.4															
9301.5	57216	57355	9301.5															
9301.6	57355	57495	9301.6															
9301.7	57495	57635	9301.7															
9301.8	57635	57775	9301.8															
9301.9	57775	57916	9301.9															
9302.0	57916	58056	9302.0															
9302.1	58056	58197	9302.1															
9302.2	58197	58338	9302.2															
9302.3	58338	58480	9302.3															
9302.4	58480	58621	9302.4															
9302.5	58621	58763	9302.5															
9302.6	58763	58905	9302.6															
9302.7	58905	59047	9302.7															
9302.8	59047	59190	9302.8															
9302.9	59190	59333	9302.9															
9303.0	59333	59476	9303.0															
9303.1	59476	59619	9303.1															
9303.2	59619	59762	9303.2															
9303.3	59762	59906	9303.3															
9303.4	59906	60050	9303.4															
9303.5	60050	60194	9303.5															
9303.6	60194	60338	9303.6															
9303.7	60338	60483	9303.7															
9303.8	60483	60627	9303.8															
9303.9	60627	60772	9303.9															
9304.0	60772	60918	9304.0															
9304.1	60918	61063	9304.1															
9304.2	61063	61209	9304.2															
9304.3	61209	61355	9304.3															
9304.4	61355	61501	9304.4															
9304.5	61501	61647	9304.5															
9304.6	61647	61794	9304.6															
9304.7	61794	61941	9304.7															
9304.8	61941	62088	9304.8															
9304.9	62088	62235	9304.9															
9305.0	62235	62383	9305.0															
9305.1	62383	62530	9305.1															
9305.2	62530	62678	9305.2															
9305.3	62678	62826	9305.3															
9305.4	62826	62975	9305.4															
9305.5	62975	63124	9305.5															
9305.6	63124	63272	9305.6															
9305.7	63272	63421	9305.7															
9305.8	63421	63571	9305.8															
9305.9	63571	63720	9305.9															
9306.0	63720	63870	9306.0															
9306.1	63870	64020	9306.1															
9306.2	64020	64170	9306.2															
9306.3	64170	64321	9306.3															
9306.4	64321	64472	9306.4															
9306.5	64472	64623	9306.5															
9306.6	64623	64774	9306.6															
9306.7	64774	64925	9306.7															
9306.8	64925	65077	9306.8															
9306.9	65077	65229	9306.9															
9307.0	65229	65381	9307.0															
9307.1	65381	65533	9307.1															
9307.2	65533	65686	9307.2															
9307.3	65686	65838	9307.3															
9307.4	65838	65991	9307.4															
9307.5	65991	66144	9307.5															
9307.6	66144	66298	9307.6															
9307.7	66298	66452	9307.7															
9307.8	66452	66605	9307.8															
9307.9	66605	66760	9307.9															
9308.0	66760	66914	9308.0															
9308.1	66914	67069	9308.1															
9308.2	67069	67223	9308.2															
9308.3	67223	67378	9308.3															
9308.4	67378	67534	9308.4															
9308.5	67534	67689	9308.5															
9308.6	67689	67845	9308.6															
9308.7	67845	68001	9308.7															
9308.8	68001	68157	9308.8															
9308.9	68157	68313	9308.9															
9309.0	68313	68470	9309.0															
9309.1	68470	68627	9309.1															
9309.2	68627	68784	9309.2															
9309.3	68784	68941	9309.3															
9309.4	68941	69099	9309.4															
9309.5	69099	69257	9309.5															
9309.6	69257	69415	9309.6															
9309.7	69415	69573	9309.7															
9309.8	69573	69731	9309.8															
9309.9	69731	69890	9309.9															
9310.0	69890	70049	9310.0															
9310.1	70049	70208	9310.1															
9310.2	70208	70367	9310.2															
9310.3	70367	70527	9310.3															
9310.4	70527	70687	9310.4															
